"","HUC12","Name","DA_km2","TotDA_km2","Percent_PA","Amblema_elliottii_rep001","Amblema_elliottii_rep002","Amblema_elliottii_rep003","Campeloma_regulare_rep001","Campeloma_regulare_rep002","Campeloma_regulare_rep003","Cyprinella_caerulea_rep001","Cyprinella_caerulea_rep002","Cyprinella_caerulea_rep003","Elliptio_arca_rep001","Elliptio_arca_rep002","Elliptio_arca_rep003","Elliptio_arctata_rep001","Elliptio_arctata_rep002","Elliptio_arctata_rep003","Etheostoma_brevirostrum_rep001","Etheostoma_brevirostrum_rep002","Etheostoma_brevirostrum_rep003","Etheostoma_ditrema_rep001","Etheostoma_ditrema_rep002","Etheostoma_ditrema_rep003","Etheostoma_etowahae_rep001","Etheostoma_etowahae_rep002","Etheostoma_etowahae_rep003","Etheostoma_rupestre_rep001","Etheostoma_rupestre_rep002","Etheostoma_rupestre_rep003","Etheostoma_scotti_rep001","Etheostoma_scotti_rep002","Etheostoma_scotti_rep003","Etheostoma_trisella_rep001","Etheostoma_trisella_rep002","Etheostoma_trisella_rep003","Hamiota_altilis_rep001","Hamiota_altilis_rep002","Hamiota_altilis_rep003","Hybopsis_lineapunctata_rep001","Hybopsis_lineapunctata_rep002","Hybopsis_lineapunctata_rep003","Lampetra_aepyptera_rep001","Lampetra_aepyptera_rep002","Lampetra_aepyptera_rep003","Lythrurus_lirus_rep001","Lythrurus_lirus_rep002","Lythrurus_lirus_rep003","Macrhybopsis_etnieri_rep001","Macrhybopsis_etnieri_rep002","Macrhybopsis_etnieri_rep003","Macrhybopsis_storeriana_rep001","Macrhybopsis_storeriana_rep002","Macrhybopsis_storeriana_rep003","Moxostoma_carinatum_rep001","Moxostoma_carinatum_rep002","Moxostoma_carinatum_rep003","Notropis_asperifrons_rep001","Notropis_asperifrons_rep002","Notropis_asperifrons_rep003","Noturus_munitus_rep001","Noturus_munitus_rep002","Noturus_munitus_rep003","Percina_antesella_rep001","Percina_antesella_rep002","Percina_antesella_rep003","Pleurobema_georgianum_rep001","Pleurobema_georgianum_rep002","Pleurobema_georgianum_rep003","Cambarus_conasaugaensis_rep001","Cambarus_conasaugaensis_rep002","Cambarus_conasaugaensis_rep003","Cambarus_coosawattae_rep001","Cambarus_coosawattae_rep002","Cambarus_coosawattae_rep003","Cambarus_fasciatus_rep001","Cambarus_fasciatus_rep002","Cambarus_fasciatus_rep003","Cambarus_speciosus_rep001","Cambarus_speciosus_rep002","Cambarus_speciosus_rep003","Lampsilis_straminea_rep001","Lampsilis_straminea_rep002","Lampsilis_straminea_rep003","Quadrula_rumphiana_rep001","Quadrula_rumphiana_rep002","Quadrula_rumphiana_rep003","Pleurobema_decisum_rep001","Pleurobema_decisum_rep002","Pleurobema_decisum_rep003","Villosa_vanuxemensis_rep001","Villosa_vanuxemensis_rep002","Villosa_vanuxemensis_rep003","Elimia_caelatura_rep001","Elimia_caelatura_rep002","Elimia_caelatura_rep003","Acipenser_fulvescens_rep001","Acipenser_fulvescens_rep002","Acipenser_fulvescens_rep003","Cambarus_cymatilis_rep001","Cambarus_cymatilis_rep002","Cambarus_cymatilis_rep003","Cambarus_manningi_rep001","Cambarus_manningi_rep002","Cambarus_manningi_rep003","Cambarus_stockeri_rep001","Cambarus_stockeri_rep002","Cambarus_stockeri_rep003","Percina_aurolineata_rep001","Percina_aurolineata_rep002","Percina_aurolineata_rep003","Cyclonaias_asperata_rep001","Cyclonaias_asperata_rep002","Cyclonaias_asperata_rep003","Cyclonaias_kieneriana_rep001","Cyclonaias_kieneriana_rep002","Cyclonaias_kieneriana_rep003","Elimia_ornata_rep001","Elimia_ornata_rep002","Elimia_ornata_rep003","Epioblasma_metastriata_rep001","Epioblasma_metastriata_rep002","Epioblasma_metastriata_rep003","Epioblasma_othcaloogensis_rep001","Epioblasma_othcaloogensis_rep002","Epioblasma_othcaloogensis_rep003","Epioblasma_penita_rep001","Epioblasma_penita_rep002","Epioblasma_penita_rep003","Hiodon_tergisus_rep001","Hiodon_tergisus_rep002","Hiodon_tergisus_rep003","Lasmigona_etowaensis_rep001","Lasmigona_etowaensis_rep002","Lasmigona_etowaensis_rep003","Leptoxis_foremani_rep001","Leptoxis_foremani_rep002","Leptoxis_foremani_rep003","Lioplax_cyclostomaformis_rep001","Lioplax_cyclostomaformis_rep002","Lioplax_cyclostomaformis_rep003","Medionidus_acutissimus_rep001","Medionidus_acutissimus_rep002","Medionidus_acutissimus_rep003","Medionidus_parvulus_rep001","Medionidus_parvulus_rep002","Medionidus_parvulus_rep003","Percina_kusha_rep001","Percina_kusha_rep002","Percina_kusha_rep003","Percina_lenticula_rep001","Percina_lenticula_rep002","Percina_lenticula_rep003","Percina_jenkinsi_rep001","Percina_jenkinsi_rep002","Percina_jenkinsi_rep003","Villosa_nebulosa_rep001","Villosa_nebulosa_rep002","Villosa_nebulosa_rep003","Percina_shumardi_rep001","Percina_shumardi_rep002","Percina_shumardi_rep003","Pleurobema_hanleyianum_rep001","Pleurobema_hanleyianum_rep002","Pleurobema_hanleyianum_rep003","Pleurobema_hartmanianum_rep001","Pleurobema_hartmanianum_rep002","Pleurobema_hartmanianum_rep003","Pleurocera_pyrenella_rep001","Pleurocera_pyrenella_rep002","Pleurocera_pyrenella_rep003","Pleurocera_showalteri_rep001","Pleurocera_showalteri_rep002","Pleurocera_showalteri_rep003","Pleurocera_vestita_rep001","Pleurocera_vestita_rep002","Pleurocera_vestita_rep003","Potamilus_purpuratus_rep001","Potamilus_purpuratus_rep002","Potamilus_purpuratus_rep003","Pseudodontoideus_connasaugaensis_rep001","Pseudodontoideus_connasaugaensis_rep002","Pseudodontoideus_connasaugaensis_rep003","Ptychobranchus_foremanianus_rep001","Ptychobranchus_foremanianus_rep002","Ptychobranchus_foremanianus_rep003","Villosa_umbrans_rep001","Villosa_umbrans_rep002","Villosa_umbrans_rep003","Etheostoma_brevirostrum_Etowah_rep001","Etheostoma_brevirostrum_Etowah_rep002","Etheostoma_brevirostrum_Etowah_rep003","Percina_kusha_Etowah_rep001","Percina_kusha_Etowah_rep002","Percina_kusha_Etowah_rep003","Percina_antesella_Etowah_rep001","Percina_antesella_Etowah_rep002","Percina_antesella_Etowah_rep003","Noturus_munitus_Etowah_rep001","Noturus_munitus_Etowah_rep002","Noturus_munitus_Etowah_rep003","Percina_lenticula_Etowah_rep001","Percina_lenticula_Etowah_rep002","Percina_lenticula_Etowah_rep003"
"21","031501010304","Kenyon Creek-Coahulla Creek",39.3759478,232.7904,0.0143283515747,0,0.0056,1,0,0.036,0.99,0,1.1e-05,1,0,0.00026,0.84,0,0,0,0,3.2e-07,0.1,0,0.015,0.93,0,0,0,0,0.00012,0.0023,0,0,0,1,1,1,1,1,1,0,4.8e-06,0.82,1,1,1,1,1,1,0,0.00062,1,0,0.0014,0.73,0,4.4e-06,0.017,0,4.6e-05,0.68,0,3.5e-05,0.23,0,0.00022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.97,0,2e-04,1,0,0,0,0,0.0096,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","031501010305","Upper Mill Creek",58.74421976,46.9692,0.151421011815,0,1.9e-08,1,0,0.026,0.98,0,4.6e-08,1,0,0.0012,0.94,0,0,0,0,0.00013,0.15,0,0.00038,0.85,0,0,0,0,1e-04,0.61,0,0,0,0,0.0038,1,0,0,0,0,1.4e-05,0.97,0,0.00043,0.9,0,0.00066,1,0,0.00013,0.99,0,0.00019,0.74,0,5.3e-06,0.11,0,0.00019,0.87,0,0.014,0.94,0,4.4e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093,1,0,3.7e-17,1,0,0,0,0,0.071,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","031501010306","Lower Mill Creek",75.9797965,134.2377,0.0282174598333,0,0.00095,1,0,0.063,0.98,0,6.6e-07,1,0,0.00068,0.89,0,0,0,0,0.046,0.0098,0,0.032,0.97,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,2.7e-06,0.75,0,0.00036,0.83,0,3e-05,0.91,1,1,1,0,2.9e-05,0.24,0,5.2e-09,0.00075,0,6.4e-06,0.55,0,0.02,0.97,0,3.7e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.95,0,8.9e-08,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","031501010307","Bates Branch-Coahulla Creek",64.77404116,457.7949,0.00568850813259,0,0.17,1,0,0.068,0.99,0,6.6e-06,1,0,0.0051,0.93,0,0,0,0,0.001,0.6,0,0.0043,0.94,0,0,0,1,1,1,0,0,0,0,0.00074,1,1,1,1,0,4.1e-06,0.88,0,0.00025,0.78,0,0.00031,0.97,1,1,1,0,0.00049,0.79,0,6.8e-07,0.002,0,6.1e-06,0.65,0,1e-05,0.56,0,0.00022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.00041,0.92,1,1,1,0,0,0,0,0.026,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","031501010401","Emery Creek-Holly Creek",53.00172542,42.138,0.911678343048,0,1.4e-10,1,0,0.012,0.97,1,1,1,0,0.002,0.95,0,0,0,0,2.9e-06,1.5e-10,0,4.2e-06,0.015,0,0,0,0,3.6e-14,2.2e-07,0,0,0,0,1.3e-06,1,0,0,0,0,1.3e-07,0.16,0,1.2e-05,0.01,0,5.5e-09,0.01,0,6.8e-14,1.7e-06,0,2.2e-07,0.024,0,2.3e-16,2.8e-07,0,8.1e-07,0.034,0,1.7e-07,0.00071,0,1.6e-08,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.1e-20,1,0,0,0,0,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","031501010402","Mill Creek-Holly Creek",48.99128716,101.7873,0.320735740979,1,1,1,1,1,1,1,1,1,0,0.0013,0.89,0,0,0,0,1.3e-06,6e-06,0,0.00087,0.66,0,0,0,0,0.00023,0.00015,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2.1e-05,0.41,0,2.1e-08,0.0014,0,6.6e-05,0.21,1,1,1,1,1,1,0,4.5e-06,0.035,0,5.1e-07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,6e-11,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","031501010403","Goldmine Branch-Holly Creek",42.3706242,144.0558,0.157902484741,0,8.3e-06,1,0,0.0048,0.88,1,1,1,0,0.00093,0.92,0,0,0,0,0.0011,0.27,0,0.0036,0.98,0,0,0,0,0.00022,0.68,0,0,0,1,1,1,1,1,1,0,2.8e-05,0.97,0,0.0012,0.92,0,2.1e-05,0.9,0,6.7e-05,0.98,0,0.00051,0.84,0,1.8e-05,0.065,0,0.00043,0.91,0,0.00018,0.68,0,6.2e-05,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1e-07,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","031501010404","Chicken Creek",21.58595124,21.5208,0.258018393813,0,5e-10,1,0,0.00092,0.81,1,1,1,0,0.0012,0.93,0,0,0,0,0.0014,0.99,0,5.1e-05,0.86,0,0,0,0,0.00031,0.99,0,0,0,0,0.026,1,0,0,0,1,1,1,0,0.0018,0.98,0,0.00016,0.99,0,0.00029,1,0,0.00052,0.91,0,0.00046,0.56,0,0.0012,0.98,0,0.0025,0.97,0,0.00065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.99,0,2.2e-16,1,0,0,0,0,0.016,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","031501010405","Rock Creek",55.87904288,55.7667,0.515535233263,0,6.9e-07,1,0,0.013,0.97,1,1,1,0,0.0018,0.95,0,0,0,0,0.0014,4.6e-12,0,0.0016,0.13,0,0,0,0,9.2e-07,6.6e-11,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5.7e-05,0.019,0,9.8e-07,3.6e-06,0,1.6e-05,0.0064,0,6.6e-16,2.6e-08,1,1,1,0,3e-04,0.15,0,4.5e-09,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.034,0,3.5e-21,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","031501010406","Bullpen Branch-Holly Creek",80.4515768,301.68,0.0119598210798,0,0.29,1,0,0.05,0.99,0,0.0048,1,0,0.0036,0.97,0,0,0,0,5.7e-05,0.75,0,0.0063,0.99,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0.00095,0.96,0,0.005,0.98,0,0.0013,0.99,0,0.00019,0.97,0,0.0018,0.93,1,1,1,1,1,1,0,0.0014,0.83,0,5.4e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.98,0,0.00051,1,0,0,0,0,0.095,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","031501010501","Drowning Bear Creek",42.62557638,42.4899,0.0421949073215,0,0.00029,1,0,0.024,0.98,0,7.8e-06,1,0,0.0012,0.94,0,0,0,0,0.085,0.042,0,0.014,0.99,0,0,0,0,0.006,0.44,0,0,0,0,0.046,1,0,0,0,1,1,1,0,0.00058,0.87,0,0.00056,0.99,0,1.3e-05,0.99,0,0.00022,0.67,0,5.2e-06,0.093,0,2e-05,0.67,0,0.027,0.96,0,0.00044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,1,0,1.8e-17,1,0,0,0,0,0.006,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","031501010502","Swamp Creek",62.81536092,62.4024,0.328585318759,0,0.017,1,0,0.0061,0.95,0,0.81,1,0,0.0036,0.93,0,0,0,0,3.9e-08,4.1e-10,0,0.0012,0.063,0,0,0,0,1.2e-05,3.5e-16,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.7e-10,0.00051,0,0.001,0.003,1,1,1,1,1,1,0,0.00038,0.00012,0,6.9e-05,0.0023,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,8e-04,0.028,0,4.1e-22,1,0,0,0,0,0.031,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","031501010503","Polecat Creek",44.60044406,44.4888,0.0516440959829,0,0.00077,1,1,1,1,0,5e-04,1,0,0.0018,0.95,0,0,0,0,4.9e-06,0.31,0,0.0018,0.99,0,0,0,0,0.00028,0.85,0,0,0,0,0.0037,1,0,0,0,0,9.8e-06,0.94,0,0.0041,0.98,0,0.0035,1,0,0.00023,1,0,0.0029,0.95,0,2.3e-05,0.19,0,0.0051,0.99,0,0.002,0.9,0,4.9e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087,0.98,0,5.3e-17,1,0,0,0,0,0.051,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","031501010504","Jobs Creek-Conasauga River",133.31975584,1883.4966,0.0110555313697,1,1,1,0,0.24,1,0,0.008,2e-23,0,0.9,1,0,0,0,0,0.00098,0.0073,0,0.0073,1.1e-05,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.0018,2.4e-05,0,0.0016,0.26,0,0.00022,0.00047,1,1,1,1,1,1,1,1,1,0,9e-05,0.1,0,8.6e-79,2.1e-06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.00024,8.7e-07,1,1,1,0,0,0,0,0.031,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","031501020101","Tickanetley Creek",53.37403654,53.298,0.539869149767,0,2.2e-09,0.64,0,0.011,0.97,0,1.3e-21,2e-21,0,0.0016,0.95,0,0,0,0,0.001,0.1,0,0,0,0,0,0,0,6.4e-12,1.3e-05,0,0,0,0,6.3e-18,1.9e-61,0,0,0,0,1.6e-10,0.00064,0,0,0,0,1.2e-06,0.48,0,2.1e-10,0.0012,0,1e-07,0.0035,0,1.8e-07,0.0042,0,0,0,0,0,0,0,2.2e-19,4.2e-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3e-07,0.13,0,6.3e-18,1,0,0,0,0,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","031501020102","Anderson Creek",54.24411144,107.4546,0.328802813227,0,7.1e-07,0.75,0,0.018,0.98,0,1.2e-22,2.3e-16,0,0.0022,0.95,0,0,0,0,1.8e-05,0.0023,0,0,0,0,0,0,0,4.8e-12,0.00014,0,0,0,0,3.1e-18,1.2e-49,0,0,0,0,6.2e-10,0.007,0,0,0,0,2.6e-07,0.23,0,1.8e-10,0.094,0,1.2e-07,0.0068,0,1.4e-07,0.00078,0,0,0,0,0,0,0,5.4e-20,1.4e-18,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5e-07,0.37,0,4.1e-10,1,0,0,0,0,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","031501020103","Stover Creek",38.78105938,38.7774,0.0899784623928,0,1.2e-10,0.64,0,0.0068,0.94,0,5.4e-19,1.5e-16,0,0.0014,0.94,0,0,0,0,0.00034,0.89,0,0,0,0,0,0,0,5.5e-11,7.9e-05,0,0,0,0,3.7e-17,1.6e-49,0,0,0,0,1.2e-09,0.0046,0,0,0,0,4e-06,0.72,0,5.3e-09,0.015,0,2.7e-07,0.0064,0,1.6e-05,0.12,0,0,0,0,0,0,0,6.9e-18,7.9e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6e-07,0.19,0,3.7e-17,1,0,0,0,0,0.097,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","031501020104","Licklog Creek-Cartecay River",87.07223976,233.1756,0.149679974333,0,0.00056,0.88,0,0.037,0.99,0,3.7e-34,0.0018,0,0.003,0.95,0,0,0,0,2.8e-13,1.6e-14,0,0,0,0,0,0,0,1.8e-08,0.13,0,0,0,0,1.2e-21,5.6e-19,0,0,0,0,3.3e-07,0.68,0,0,0,0,2.7e-07,0.0096,0,1.5e-05,0.99,0,7.3e-08,0.02,0,2.5e-13,2e-11,0,0,0,0,0,0,0,1.3e-26,8.8e-05,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4e-06,0.42,0,3.7e-06,1,0,0,0,0,0.14,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","031501020105","Turkey Creek-Clear Creek",64.7699943,64.6596,0.0091272695962,0,1.1e-08,0.88,0,0.0091,0.96,0,3.9e-22,2.5e-06,0,0.0021,0.95,0,0,0,0,1.7e-05,0.0074,0,0,0,0,0,0,0,1e-10,0.0057,0,0,0,0,4.4e-18,2e-25,0,0,0,0,3.9e-08,0.34,0,0,0,0,6e-07,0.31,0,1.4e-09,0.95,0,2.5e-07,0.017,0,2e-08,0.0015,0,0,0,0,0,0,0,1.1e-19,5.4e-08,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2e-06,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9e-06,0.71,0,5.8e-14,1,0,0,0,0,0.099,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","031501020106","Owltown Creek-Cartecay River",53.90012834,351.63,0.396753352972,0,0.012,0.88,0,0.082,1,0,1.8e-13,1,0,0.017,0.99,0,0,0,0,5.6e-07,2.9e-08,0,0,0,0,0,0,0,3.1e-07,0.083,0,0,0,0,1.2e-19,3.7e-06,0,0,0,0,4.6e-07,0.47,0,0,0,0,1.7e-07,0.095,1,1,1,0,9.3e-08,0.031,0,2.9e-12,7.2e-08,0,0,0,0,0,0,0,5.1e-13,0.97,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-06,0.15,0,2e-04,1,0,0,0,0,0.15,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
